,el_kWh,Qh_40_kWh,Qh_60_kWh,Qc_kWh
4957,1338.309,0,287.112,0
4958,1738.004,0,239.172,0
4959,1504.562,0,203.843,0
4960,1277.355,0,194.213,0
4961,864.895,0,228.165,0
4962,1047.875,0,282.157,0.2
4963,1146.439,0,282.025,2
4964,447.155,0,227.436,5
4965,445.599,0,179.64,8.1
4966,445.242,0,94.357,9.9
4967,390.676,0,67.685,9.1
4968,388.02,0,27.874,8.2
4969,388.013,0,16.741,8.8
4970,388.008,0,16.52,9
4971,388.008,0,16.554,8
4972,388.009,0,13.66,8.1
4973,435.766,0,123.092,7.9
4974,722.505,0,322.031,2.7
4975,862.268,0,297.438,0
4976,1278.533,0,308.955,0
4977,1522.013,0,305.882,0
4978,1727.555,0,286.368,0
4979,1499.258,0,264.155,1
4980,1400.969,0,284.793,0
4981,1335.84,0,286.058,0
4982,1726.525,0,238.166,0
4983,1500.075,0,202.876,0
4984,1274.18,0,193.466,0
4985,860.306,0,227.463,0
4986,1039.57,0,281.503,0
4987,1132.694,0,281.502,2.1
4988,446.974,0,227.127,4
4989,446.022,0,179.435,4
4990,445.422,0,94.23,8
4991,390.45,0,67.596,10
4992,388.02,0,27.812,9.1
4993,388.013,0,16.665,8
4994,388.008,0,16.317,9
4995,388.008,0,16.356,8.1
4996,388.009,0,13.545,8.9
4997,435.934,0,122.955,8.9
4998,726.428,0,321.719,8
4999,859.117,0,297.042,2.9
5000,1279.917,0,308.641,0
5001,1521.511,0,305.559,0
5002,1725.773,0,286.067,0
5003,1495.021,0,263.892,0
5004,1404.401,0,284.548,0
5005,1341.244,0,285.806,0
5006,1734.029,0,237.93,0
5007,1503.151,0,202.685,1.1
5008,1273.296,0,193.293,3
5009,861.888,0,227.268,6
5010,1045.082,0,281.286,8
5011,1140.03,0,281.269,9
5012,446.817,0,226.948,9.1
5013,446.358,0,179.334,5.8
5014,445.615,0,94.202,7.2
5015,390.69,0,67.599,9.9
5016,388.02,0,27.823,9
5017,388.013,0,16.688,8.1
5018,388.008,0,16.379,9
5019,388.008,0,16.444,18
5020,388.009,0,13.616,17
5021,435.934,0,123.127,7.8
5022,721.126,0,322.114,0
5023,858.179,0,297.524,0
5024,1277.727,0,309.098,0
5025,1523.159,0,306.101,0
5026,1731.398,0,286.606,0
5027,1505.452,0,264.385,0
5028,1399.976,0,285.048,0
5029,1340.742,0,286.337,0
5030,1736.248,0,238.462,0
5031,1501.664,0,203.133,0
5032,1278.642,0,193.708,0
5033,864.764,0,227.71,0
5034,1043.854,0,281.777,0
5035,1145.126,0,281.784,0
5036,447.093,0,227.356,0
5037,445.928,0,179.603,0
5038,445.477,0,94.35,0
5039,390.761,0,67.696,0
5040,388.02,0,26.997,0
5041,388.02,0,29.594,0
5042,388.016,0,19.64,0
5043,388.008,0,13.693,0
5044,388.008,0,13.711,0
5045,435.457,0,34.867,0
5046,732.821,0,91.832,0
5047,758.869,0,190.978,0
5048,712.657,0,317.313,0
5049,715.117,0,321.953,0
5050,714.655,0,296.972,0
5051,714.941,0,334.814,0
5052,1060.725,0,323.627,0
5053,769.976,0,288.009,0
5054,714.232,0,220.4,0
5055,714.099,0,187.459,0
5056,712.609,0,229.392,0
5057,759.656,0,293.753,1
5058,1043.849,0,357.472,22.8
5059,1136.323,0,282.945,19
5060,445.87,0,169.67,17
5061,445.776,0,170.802,8.2
5062,445.066,0,121.928,0
5063,390.407,0,66.031,0
5064,388.023,0,35.299,0
5065,388.019,0,26.679,0
5066,388.016,0,21.208,0
5067,388.008,0,13.755,0
5068,388.008,0,13.772,0
5069,435.645,0,21.229,0
5070,718.761,0,62.074,0
5071,437.199,0,143.609,0
5072,388.12,0,225.868,0
5073,388.156,0,297.176,6.6
5074,388.17,0,324.294,18.1
5075,388.174,0,331.723,15.1
5076,729.193,0,261.614,12.9
5077,441.912,0,252.755,12.1
5078,388.115,0,211.874,10.9
5079,388.106,0,190.667,11
5080,388.067,0,116.431,10.1
5081,437.157,0,185.355,9.1
5082,718.454,0,246.857,4
5083,811.507,0,265.178,5
5084,435.397,0,149.913,13.7
5085,433.948,0,130.963,11.2
5086,434.713,0,121.886,9
5087,388.032,0,58.983,9
5088,388.02,0,27.86,10.8
5089,388.013,0,16.698,11.2
5090,388.008,0,16.347,0.2
5091,388.008,0,16.337,0
5092,388.009,0,13.505,0
5093,435.48,0,122.865,0
5094,727.52,0,321.615,0
5095,963.664,0,366.606,0
5096,1447.04,0,343.98,0
5097,1758.621,0,360.681,2.6
5098,2033.034,0,341.243,7.1
5099,1735.607,0,304.299,7
5100,1439.934,0,300.345,6
5101,1514.01,0,320.951,6
5102,2041.952,0,292.737,6
5103,1742.842,0,252.462,6
5104,1519.581,0,224.367,5.2
5105,970.581,0,238.449,6
5106,1038.508,0,281.39,5.8
5107,1143.166,0,281.304,5.2
5108,446.896,0,226.92,5.8
5109,445.932,0,179.227,6
5110,445.016,0,94.105,4.3
5111,390.577,0,67.485,5.8
5112,388.02,0,27.753,6.9
5113,388.013,0,16.612,11.6
5114,388.008,0,16.205,14
5115,388.008,0,16.281,12.2
5116,388.009,0,13.496,12
5117,435.793,0,122.922,10.8
5118,726.509,0,321.763,13.3
5119,960.577,0,319.214,4.2
5120,1449.298,0,344.074,4
5121,1762.118,0,360.966,5
5122,2036.063,0,341.562,5
5123,1742.452,0,304.839,5.8
5124,1444.298,0,300.831,5
5125,1517.659,0,321.767,5.2
5126,2040.315,0,293.952,5
5127,1744.064,0,253.419,5
5128,1513.543,0,225.21,5.7
5129,969.477,0,239.227,5.2
5130,1050.214,0,282.235,5.8
5131,1145.579,0,282.142,5
5132,446.053,0,227.6,5.2
5133,445.819,0,179.79,4.3
5134,445.16,0,94.456,5.7
5135,390.492,0,67.772,6.7
5136,388.02,0,27.922,6
5137,388.013,0,16.781,6.3
5138,388.008,0,16.594,6
5139,388.008,0,16.623,6.7
5140,388.009,0,13.707,6
5141,434.71,0,123.221,5.3
5142,726.195,0,322.325,6
5143,961.867,0,320.039,6
5144,1451.569,0,344.503,5.7
5145,1759.487,0,361.362,6
5146,2033.462,0,341.718,6
5147,1739.042,0,304.967,5.3
5148,1447.024,0,300.968,5.7
5149,1516.038,0,321.806,5.3
5150,2038.42,0,293.868,6
5151,1742.608,0,253.27,6
5152,1513.609,0,225.071,2.3
5153,968.397,0,239.175,6.4
5154,1043.257,0,282.271,6
5155,1132.514,0,282.235,5.3
5156,447.046,0,227.702,5
5157,446.786,0,179.906,5.6
5158,445.533,0,94.538,5.4
5159,390.492,0,67.849,6.6
5160,388.02,0,27.987,6.4
5161,388.013,0,16.862,6.6
5162,388.008,0,16.799,6
5163,388.008,0,16.859,6
5164,388.009,0,13.862,7
5165,434.711,0,123.445,2.7
5166,709.92,0,322.91,8.3
5167,963.506,0,320.928,15
5168,1450.178,0,345.506,4.4
5169,1762.994,0,362.657,5.6
5170,2040.87,0,343.089,5.3
5171,1742.656,0,306.004,5.7
5172,1441.801,0,301.834,5.3
5173,1509.236,0,322.717,5.4
5174,2040.426,0,294.81,4.6
5175,1737.931,0,254.042,5.7
5176,1514.009,0,225.715,5.3
5177,969.044,0,239.757,6
5178,1038.561,0,282.868,5.7
5179,1128.858,0,282.88,5.9
5180,445.898,0,228.203,6.4
5181,445.839,0,180.283,6
5182,445.572,0,94.762,6
5183,390.577,0,68.025,6.6
5184,388.02,0,28.09,6
5185,388.013,0,16.965,14.2
5186,388.008,0,17.062,12.4
5187,388.008,0,17.096,6.2
5188,388.009,0,13.98,0
5189,435.937,0,123.559,0
5190,729.577,0,323.145,0
5191,964.049,0,321.312,0
5192,1448.579,0,345.668,6.3
5193,1757.435,0,362.726,9.2
5194,2032.656,0,343.08,5.5
5195,1737.407,0,305.942,5.5
5196,1445.627,0,301.766,5.5
5197,1516.484,0,322.581,5.5
5198,2038.31,0,294.588,5.9
5199,1741.053,0,253.835,5.3
5200,1513.075,0,225.527,5.6
5201,965.742,0,239.607,5
5202,1050.553,0,282.723,5.4
5203,1142.837,0,282.755,5.6
5204,446.8,0,228.034,5.4
5205,445.516,0,180.116,6
5206,444.59,0,94.627,6
5207,390.436,0,67.898,6.6
5208,388.02,0,27.137,6
5209,388.02,0,29.716,6.3
5210,388.016,0,19.777,6
5211,388.008,0,14.002,5.4
5212,388.008,0,13.991,5.3
5213,434.641,0,34.961,7
5214,714.289,0,91.99,6
5215,757.812,0,191.335,6
5216,713.056,0,317.748,5.3
5217,714.258,0,322.369,5.7
5218,713.855,0,297.494,6
5219,714.63,0,335.417,5
5220,1063.645,0,324.225,5.3
5221,770.617,0,288.526,7
5222,713.924,0,220.801,5.7
5223,713.669,0,187.764,6
5224,711.583,0,229.748,5.3
5225,756.987,0,294.191,6
5226,1041.056,0,357.996,12.8
5227,1135.84,0,283.429,14.6
5228,445.73,0,169.988,8.1
5229,444.97,0,170.965,17
5230,444.77,0,122.023,14
5231,390.576,0,66.075,13.9
5232,388.023,0,35.354,8
5233,388.019,0,26.722,4
5234,388.016,0,21.253,0
5235,388.008,0,13.885,0
5236,388.008,0,13.931,0
5237,435.933,0,21.266,0
5238,729.107,0,62.129,0
5239,437.417,0,143.793,0
5240,388.12,0,226.342,0
5241,388.156,0,298.036,0
5242,388.17,0,325.386,9.9
5243,388.174,0,332.91,15.8
5244,728.365,0,262.629,13
5245,440.3,0,253.723,12.3
5246,388.115,0,212.676,4.2
5247,388.106,0,191.386,5.2
5248,388.067,0,116.875,5.8
5249,436.906,0,186.133,5
5250,718.042,0,247.74,8.9
5251,813.637,0,265.897,17.8
5252,435.299,0,150.301,15.9
5253,434.668,0,131.309,12.8
5254,434.735,0,122.21,9
5255,388.032,0,59.185,5.4
5256,388.02,0,28.04,0
5257,388.013,0,16.916,0
5258,388.008,0,17.023,0
5259,388.008,0,17.032,0
5260,388.009,0,13.903,0
5261,435.021,0,123.258,0
5262,720.273,0,322.53,0
5263,960.533,0,330.163,0
5264,1446.446,0,345.444,0
5265,1756.452,0,362.784,0
5266,2030.937,0,343.255,0
5267,1737.885,0,306.333,0
5268,1445.418,0,302.027,0
5269,1513.609,0,322.94,0
5270,2039.302,0,294.93,0
5271,1746.481,0,254.135,0
5272,1519.233,0,225.769,0
5273,971.028,0,239.709,0
5274,1042.201,0,282.655,0
5275,1141.124,0,282.574,0
5276,446.501,0,227.863,0
5277,446.086,0,179.958,0
5278,445.277,0,94.537,0
5279,390.591,0,67.818,0
5280,388.02,0,27.983,0
5281,388.013,0,16.894,0
5282,388.008,0,17.007,0
5283,388.008,0,17.043,0
5284,388.009,0,13.923,0
5285,435.505,0,123.292,0
5286,714.678,0,322.642,0
5287,962.624,0,320.458,0
5288,1452.621,0,345.261,0
5289,1755.858,0,362.329,0
5290,2028.105,0,342.851,0
5291,1735.007,0,305.857,0
5292,1446.993,0,301.763,0
5293,1513.042,0,322.622,0
5294,2038.701,0,294.629,0
5295,1741.815,0,253.899,0
5296,1514.589,0,225.583,0
5297,971.055,0,239.648,0
5298,1050.033,0,282.688,0
5299,1144.125,0,282.627,0
5300,446.222,0,227.928,0
5301,445.623,0,180.035,0
5302,444.872,0,94.587,0
5303,390.549,0,67.867,0
5304,388.02,0,28.009,0
5305,388.013,0,16.921,0
5306,388.008,0,17.059,0
5307,388.008,0,17.085,0
5308,388.009,0,13.947,0
5309,435.217,0,123.335,0
5310,728.432,0,322.676,0
5311,964.066,0,320.409,0
5312,1449.005,0,345.055,0
5313,1758.937,0,361.983,0
5314,2032.466,0,342.357,0
5315,1740.749,0,305.35,0
5316,1442.347,0,301.253,0
5317,1515.403,0,321.965,0
5318,2040.938,0,293.861,0
5319,1741.984,0,253.177,0
5320,1516.676,0,224.925,0
5321,971.845,0,239.047,0
5322,1045.873,0,282.132,0
5323,1141.974,0,282.129,0
5324,446.007,0,227.573,0
5325,445.851,0,179.745,0
5326,445.562,0,94.425,0
5327,390.732,0,67.751,0
5328,388.02,0,27.931,0
5329,388.013,0,16.83,0
5330,388.008,0,16.838,0
5331,388.008,0,16.869,0
5332,388.009,0,13.825,0
5333,435.937,0,123.187,0
5334,728.961,0,322.339,0
5335,965.397,0,319.834,0
5336,1452.008,0,344.545,0
5337,1761.716,0,361.366,0
5338,2035.773,0,341.718,0
5339,1736.082,0,304.786,0
5340,1438.666,0,300.764,0
5341,1518.187,0,321.433,5
5342,2034.703,0,293.297,21
5343,1739.731,0,252.736,17.2
5344,1514.439,0,224.561,17
5345,968.241,0,238.725,15
5346,1042.724,0,281.821,13.9
5347,1143.877,0,281.829,13.6
5348,447.712,0,227.357,9.3
5349,446.359,0,179.579,9.9
5350,444.788,0,94.331,8.1
5351,390.506,0,67.676,0
5352,388.02,0,27.877,0
5353,388.013,0,16.765,0
5354,388.008,0,16.65,0
5355,388.008,0,16.686,0
5356,388.009,0,13.719,0
5357,435.362,0,123.087,0
5358,724.202,0,322.116,0
5359,963.859,0,319.498,0
5360,1458.708,0,344.204,0
5361,1759.501,0,361.137,0
5362,2034.925,0,341.491,0
5363,1741.765,0,304.794,0
5364,1446.35,0,300.775,12.7
5365,1509.33,0,321.516,15.8
5366,2045.877,0,293.459,13.8
5367,1745.745,0,252.97,11.1
5368,1516.557,0,224.785,12.9
5369,971.391,0,238.886,11
5370,1046.965,0,281.965,11
5371,1143.787,0,281.92,10.1
5372,446.718,0,227.429,12.9
5373,446.375,0,179.637,11
5374,445.173,0,94.363,10
5375,390.422,0,67.697,7.7
5376,388.02,0,27.023,0
5377,388.02,0,29.618,0
5378,388.016,0,19.683,0
5379,388.008,0,13.843,0
5380,388.008,0,13.856,0
5381,436.108,0,34.882,0
5382,727.455,0,91.81,0
5383,758.962,0,190.82,0
5384,713.198,0,317.241,0
5385,714.994,0,321.84,0
5386,714.486,0,296.911,0
5387,713.638,0,334.656,0
5388,1066.093,0,323.223,0
5389,769.319,0,287.472,0
5390,712.07,0,219.911,0
5391,712.282,0,187.015,0
5392,711.549,0,228.927,0
5393,756.824,0,293.191,14.2
5394,1040.173,0,356.914,19
5395,1126.119,0,282.547,17
5396,445.18,0,169.456,9.8
5397,445.57,0,170.566,0
5398,445.207,0,121.741,0
5399,390.605,0,65.913,0
5400,388.023,0,35.23,0
5401,388.019,0,26.621,0
5402,388.016,0,21.162,0
5403,388.008,0,13.719,0
5404,388.008,0,13.732,0
5405,436.004,0,21.183,0
5406,728.304,0,62.03,0
5407,438.686,0,143.58,0
5408,388.12,0,226.018,0
5409,388.156,0,297.513,0
5410,388.17,0,324.756,0
5411,388.174,0,332.117,0
5412,727.065,0,261.722,0
5413,438.503,0,252.767,0
5414,388.115,0,211.877,0
5415,388.106,0,190.666,0
5416,388.067,0,116.441,0
5417,435.356,0,185.326,0
5418,707.895,0,246.746,0
5419,809.601,0,265.018,0
5420,435.299,0,149.842,0
5421,434.62,0,130.924,0
5422,434.662,0,121.878,0
5423,388.032,0,58.99,0
5424,388.02,0,27.896,0
5425,388.013,0,16.764,0
5426,388.008,0,16.6,0
5427,388.008,0,16.625,0
5428,388.009,0,13.685,0
5429,435.29,0,123.085,0
5430,726.166,0,322.156,0
5431,961.089,0,328.432,0
5432,1450.804,0,344.617,0
5433,1755.471,0,361.594,0
5434,2032.012,0,342.186,0
5435,1735.255,0,305.273,0
5436,1452.168,0,301.23,0
5437,1518.806,0,322.076,0
5438,2047.027,0,294.134,0
5439,1748.183,0,253.452,0
5440,1521.413,0,225.171,0
5441,970.324,0,239.271,0
5442,1045.01,0,282.26,0
5443,1150.832,0,282.177,0
5444,447.141,0,227.609,0
5445,445.69,0,179.791,0
5446,446.042,0,94.447,0
5447,390.506,0,67.76,0
5448,388.02,0,27.932,0
5449,388.013,0,16.813,0
5450,388.008,0,16.735,0
5451,388.008,0,16.774,0
5452,388.009,0,13.782,0
5453,435.454,0,123.237,0
5454,729.265,0,322.496,0
5455,963.619,0,320.22,0
5456,1450.694,0,344.937,0
5457,1759.365,0,361.99,0
5458,2032.148,0,342.493,0
5459,1741.208,0,305.542,0
5460,1441.107,0,301.46,0
5461,1514.898,0,322.262,0
5462,2039.695,0,294.199,0
5463,1742.853,0,253.494,0.7
5464,1516.132,0,225.229,20.1
5465,970.7,0,239.305,16
5466,1037.532,0,282.394,13.6
5467,1133.243,0,282.335,7.7
5468,446.443,0,227.738,17.6
5469,446.017,0,179.88,13.7
5470,445.095,0,94.505,7.6
5471,390.549,0,67.809,0
5472,388.02,0,27.957,0
5473,388.013,0,16.841,0
5474,388.008,0,16.795,0
5475,388.008,0,16.826,0
5476,388.009,0,13.811,0
5477,435.696,0,123.269,0
5478,719.489,0,322.689,0
5479,964.916,0,320.557,0
5480,1449.555,0,345.689,0
5481,1757.98,0,362.787,0
5482,2029.355,0,343.386,0
5483,1735.864,0,306.41,4.3
5484,1442.482,0,302.316,8.7
5485,1514.05,0,323.296,7.7
5486,2038.597,0,295.385,7.6
5487,1743.116,0,254.525,7.3
5488,1517.596,0,226.107,6.7
5489,974.402,0,240.096,7
5490,1048.385,0,283.134,6
5491,1145.059,0,283.001,6
5492,447.42,0,228.239,1.7
5493,446.195,0,180.287,18.5
5494,445.307,0,94.762,15.4
5495,390.591,0,67.995,11
5496,388.02,0,28.079,11
5497,388.013,0,16.986,11
5498,388.008,0,17.172,10.3
5499,388.008,0,17.208,2.8
5500,388.009,0,14.034,0
5501,435.864,0,123.58,0
5502,728.748,0,323.266,0
5503,967.661,0,321.48,0
5504,1453.413,0,346.174,0
5505,1759.144,0,363.539,7.2
5506,2036.48,0,344.09,6
5507,1740.067,0,307.025,6.4
5508,1448.167,0,302.876,5.6
5509,1518.383,0,323.898,5.4
5510,2041.58,0,296.048,5
5511,1741.669,0,255.089,3.3
5512,1516.383,0,226.637,7.3
5513,971.158,0,240.601,5.4
5514,1056.137,0,283.652,5.6
5515,1148.727,0,283.528,5.9
5516,446.281,0,228.595,7.6
5517,446.217,0,180.537,17.6
5518,445.068,0,94.87,13.8
5519,390.478,0,68.077,9.6
5520,388.02,0,28.141,10
5521,388.013,0,17.044,10.4
5522,388.008,0,17.365,10
5523,388.008,0,17.38,10
5524,388.009,0,14.117,3.9
5525,435.982,0,123.57,6.8
5526,732.859,0,323.202,14.3
5527,966.665,0,321.27,2.6
5528,1451.23,0,345.528,6.3
5529,1758.425,0,362.385,0
5530,2033.057,0,342.648,0
5531,1739.357,0,305.833,0
5532,1444.997,0,301.861,2.4
5533,1513.412,0,322.797,16.7
5534,2039.283,0,294.897,12
5535,1741.098,0,254.196,13
5536,1515.368,0,225.912,12
5537,970.041,0,240.014,11
5538,1049.094,0,283.119,11
5539,1144.23,0,283.081,11
5540,447.805,0,228.309,10.3
5541,446.084,0,180.349,1.6
5542,445.704,0,94.786,0
5543,390.633,0,68.033,0
5544,388.02,0,27.271,0
5545,388.02,0,29.872,0
5546,388.016,0,19.965,0
5547,388.008,0,14.398,0
5548,388.008,0,14.426,0
5549,435.023,0,35.166,0
5550,730.564,0,92.275,0
5551,757.943,0,191.854,0
5552,713.199,0,318.331,0
5553,714.139,0,322.675,0
5554,714.751,0,297.616,0
5555,714.057,0,335.403,0
5556,1056.563,0,324.045,0
5557,766.799,0,288.307,0
5558,712.624,0,220.59,0
5559,712.575,0,187.599,0
5560,711.251,0,229.567,0
5561,756.095,0,294.035,0
5562,1039.307,0,357.97,0
5563,1130.638,0,283.472,0
5564,446.354,0,170.018,0
5565,445.435,0,171.185,0
5566,444.961,0,122.251,0
5567,390.52,0,66.261,0
5568,388.023,0,35.485,0
5569,388.019,0,26.878,0
5570,388.016,0,21.431,0
5571,388.008,0,14.231,0
5572,388.008,0,14.253,0
5573,435.593,0,21.453,0
5574,719.872,0,62.325,0
5575,437.663,0,144.082,0
5576,388.12,0,226.526,0
5577,388.156,0,298.151,0
5578,388.17,0,325.594,0
5579,388.174,0,333.099,0
5580,721.17,0,262.748,0
5581,439.65,0,253.837,0
5582,388.115,0,212.751,0
5583,388.106,0,191.412,0
5584,388.067,0,116.898,0
5585,439.119,0,186.028,0
5586,715.949,0,247.692,0
5587,809.064,0,266.062,0
5588,435.421,0,150.469,0
5589,434.43,0,131.515,0
5590,434.402,0,122.433,0
5591,388.032,0,59.343,0
5592,388.02,0,28.176,0
5593,388.013,0,17.106,0
5594,388.008,0,17.566,0
5595,388.008,0,17.584,0
5596,388.009,0,14.232,0
5597,434.617,0,123.644,0
5598,716.892,0,323.433,0
5599,958.151,0,331.248,0
5600,1444.883,0,345.93,0
5601,1754.302,0,362.902,0
5602,2028.751,0,343.209,0
5603,1740.552,0,306.044,0
5604,1449.875,0,301.868,0
5605,1516.939,0,322.649,0
5606,2040.334,0,294.554,0
5607,1748.679,0,253.813,0
5608,1520.647,0,225.535,0
5609,971.112,0,239.671,0
5610,1047.418,0,282.794,0
5611,1137.716,0,282.813,17.1
5612,446.946,0,228.093,20.8
5613,445.856,0,180.178,10.1
5614,444.65,0,94.691,0
5615,390.464,0,67.966,0
5616,388.02,0,28.101,0
5617,388.013,0,17.049,0
5618,388.008,0,17.448,0
5619,388.008,0,17.497,0
5620,388.009,0,14.19,0
5621,435.362,0,123.6,0
5622,717.193,0,323.366,0
5623,961.898,0,321.303,0
5624,1448.179,0,345.907,0
5625,1755.733,0,362.965,0
5626,2028.71,0,343.348,0
5627,1732.674,0,306.219,0
5628,1448.831,0,302.1,0
5629,1513.38,0,322.929,0
5630,2041.374,0,294.892,0
5631,1739.672,0,254.11,5.9
5632,1509.364,0,225.815,17.8
5633,968.494,0,239.942,15
5634,1050.967,0,283.061,14
5635,1144.595,0,283.07,14
5636,447.247,0,228.277,13.9
5637,446.291,0,180.313,8.4
5638,445.113,0,94.765,0
5639,390.648,0,68.019,0
5640,388.02,0,28.125,0
5641,388.013,0,17.057,0
5642,388.008,0,17.456,0
5643,388.008,0,17.479,0
5644,388.009,0,14.165,0
5645,435.022,0,123.556,0
5646,731.232,0,323.307,0
5647,963.051,0,321.309,0
5648,1448.45,0,345.937,0
5649,1757.717,0,363.075,0
5650,2030.124,0,343.504,0
5651,1737.658,0,306.447,0
5652,1450.749,0,302.313,0
5653,1508.621,0,323.203,0
5654,2039.277,0,295.202,0
5655,1747.116,0,254.38,0
5656,1518.204,0,226.043,0
5657,971.67,0,240.148,0
5658,1049.692,0,283.22,0
5659,1142.836,0,283.164,0
5660,446.557,0,228.356,0
5661,446.088,0,180.384,0
5662,445.426,0,94.805,0
5663,390.535,0,68.049,0
5664,388.02,0,28.155,0
5665,388.013,0,17.102,0
5666,388.008,0,17.577,0
5667,388.008,0,17.618,0
5668,388.009,0,14.256,0
5669,434.924,0,123.678,0
5670,721.716,0,323.528,0
5671,962.988,0,321.594,0
5672,1451.596,0,346.07,0
5673,1761.08,0,363.099,0
5674,2031.537,0,343.414,0
5675,1736.731,0,306.252,0
5676,1448.777,0,302.105,0
5677,1512.683,0,322.897,0
5678,2040.555,0,294.843,0
5679,1745.113,0,254.07,0
5680,1513.486,0,225.768,0
5681,970.95,0,239.918,0
5682,1041.864,0,283.071,0
5683,1139.352,0,283.089,0
5684,447.39,0,228.268,0
5685,446.62,0,180.292,0
5686,445.789,0,94.736,0
5687,390.704,0,67.988,0
5688,388.02,0,28.099,0
5689,388.013,0,17.026,0
5690,388.008,0,17.386,0
5691,388.008,0,17.402,0
5692,388.009,0,14.116,0
5693,435.288,0,123.452,0
5694,735.496,0,323.05,0
5695,962.816,0,320.909,0
5696,1448.442,0,345.691,0
5697,1756.992,0,362.841,0
5698,2030.771,0,343.149,0
5699,1733.154,0,306.066,0
5700,1441.444,0,302.155,0
5701,1511.106,0,323.066,0
5702,2038.719,0,295.253,0
5703,1743.966,0,254.543,0
5704,1511.839,0,226.211,0
5705,967.634,0,240.297,0
5706,1044.883,0,283.364,0
5707,1149.315,0,283.328,0
5708,447.362,0,228.395,0
5709,446.106,0,180.39,0
5710,445.721,0,94.79,0
5711,390.492,0,68.022,0
5712,388.02,0,27.28,0
5713,388.02,0,29.873,0
5714,388.016,0,19.974,0
5715,388.008,0,14.448,0
5716,388.008,0,14.466,0
5717,434.88,0,35.156,0
5718,721.055,0,92.297,0
5719,755.39,0,191.996,0
5720,712.938,0,318.949,0
5721,714.629,0,323.415,0
5722,716.19,0,298.47,0
5723,714.423,0,336.537,0
5724,1074.551,0,325.331,0
5725,771.18,0,289.489,0
5726,712.82,0,221.521,0
5727,712.816,0,188.404,0
5728,711.556,0,230.55,0
5729,754.176,0,295.259,0
5730,1040.64,0,359.233,0
5731,1129.719,0,284.359,0
5732,446.023,0,170.41,0
5733,444.868,0,171.513,0
5734,444.46,0,122.412,0
5735,390.562,0,66.327,0
5736,388.023,0,35.513,0
5737,388.019,0,26.887,0
5738,388.016,0,21.435,0
5739,388.008,0,14.283,0
5740,388.008,0,14.267,0
5741,435.524,0,21.424,0
5742,725.787,0,62.268,0
5743,435.562,0,143.985,0
5744,388.12,0,226.54,0
5745,388.156,0,298.183,0
5746,388.17,0,325.575,0
5747,388.174,0,333.065,0
5748,719.861,0,262.683,0
5749,436.806,0,253.751,0
5750,388.115,0,212.672,0
5751,388.106,0,191.388,0
5752,388.067,0,116.908,0
5753,436.985,0,185.945,0
5754,720.115,0,247.545,0
5755,816.886,0,265.834,0
5756,435.003,0,150.312,0
5757,434.5,0,131.342,0
5758,435.024,0,122.259,0
5759,388.032,0,59.226,0
5760,388.02,0,28.109,0
5761,388.013,0,17.061,0
5762,388.008,0,17.52,0
5763,388.008,0,17.551,0
5764,388.009,0,14.2,0
5765,435.358,0,123.492,0
5766,727.267,0,323.108,0
5767,966.648,0,330.528,0
5768,1454.078,0,345.478,0
5769,1764.15,0,362.351,0
5770,2039.272,0,342.666,0
5771,1741.809,0,305.606,0
5772,1440.766,0,301.519,0
5773,1511.38,0,322.222,0
5774,2042.913,0,294.075,0
5775,1748.221,0,253.412,0
5776,1518.421,0,225.19,0
5777,970.019,0,239.389,0
5778,1039.647,0,282.513,0
5779,1140.361,0,282.528,0
5780,446.89,0,227.872,0
5781,446.171,0,180.022,0
5782,446.123,0,94.609,0
5783,390.535,0,67.889,0
5784,388.02,0,28.059,0
5785,388.013,0,17.016,0
5786,388.008,0,17.414,0
5787,388.008,0,17.462,0
5788,388.009,0,14.161,0
5789,436.055,0,123.507,0
5790,724.487,0,323.155,0
5791,963.902,0,320.876,0
5792,1451.554,0,345.577,0
5793,1757.727,0,362.529,0
5794,2030.449,0,342.895,0
5795,1738.253,0,305.834,0
5796,1439.42,0,301.742,0
5797,1510.354,0,322.51,0
5798,2039.575,0,294.43,0
5799,1745.191,0,253.734,0
5800,1516.975,0,225.486,0
5801,968.72,0,239.663,0
5802,1040.928,0,282.814,0
5803,1137.626,0,282.808,0
5804,446.71,0,228.048,0
5805,445.827,0,180.11,0
5806,446.07,0,94.631,0
5807,390.775,0,67.904,0
5808,388.02,0,28.042,0
5809,388.013,0,16.963,0
5810,388.008,0,17.232,0
5811,388.008,0,17.241,0
5812,388.009,0,14.017,0
5813,435.646,0,123.31,0
5814,728.677,0,322.676,0
5815,964.59,0,320.228,0
5816,1450.982,0,344.814,0
5817,1758.722,0,361.569,0
5818,2036.432,0,341.876,0
5819,1737.058,0,304.892,0
5820,1448.073,0,300.885,0
5821,1514.385,0,321.515,0
5822,2034.443,0,293.314,0
5823,1738.615,0,252.741,0
5824,1511.953,0,224.61,0
5825,970.817,0,238.863,3.6
5826,1048.547,0,282.024,21.8
5827,1144.096,0,282.023,18.9
5828,447.928,0,227.493,16
5829,447.048,0,179.692,13
5830,446.623,0,94.402,8.7
5831,390.563,0,67.736,0
5832,388.02,0,27.955,0
5833,388.013,0,16.873,0
5834,388.008,0,17.036,0
5835,388.008,0,17.094,0
5836,388.009,0,13.95,0
5837,434.877,0,123.29,0
5838,724.772,0,322.685,0
5839,1031.116,0,333.441,0
5840,1564.663,0,368.317,0
